,id,timestamp,tweet,replies,retweets,quotes,likes
218,222350605996400640,07/09/2012,"If you’re a teacher who stands by the progress the President and Vice President have made, join Educators for Obama:   ",3,34,0,13
219,222382020037312513,07/09/2012,"President Obama: ""I’m calling on Congress to extend the tax cuts on the 98% of Americans who make less than $250,000 a year.”",10,61,0,16
220,222388542884675584,07/09/2012,"""This isn’t about taxing job creators. This is about helping job creators.""—President Obama",99,53,0,9
221,222409436763930624,07/09/2012,VP Biden will be speaking to @NCLR in Las Vegas tomorrow—have you checked out @LatinosforObama? ,10,31,0,3
222,222744288889548800,07/10/2012,"The President is in Cedar Rapids, Iowa today to speak up for the middle class—follow our live-tweet on @Obama2012 at 1:50pm ET.",5,30,0,6
223,222746329204535296,07/10/2012,"Watch VP Biden fire up the crowd in Waterloo, Iowa last month on President Obama’s record of supporting American jobs: ",3,16,0,10
224,222841132344819713,07/10/2012,"As a presidential candidate, Romney’s father released 12 years of tax returns, saying, “One year could be a fluke, perhaps done for show.”",26,87,0,11
225,222853790045446144,07/11/2012,“The American people support the DREAMers.”—VP Biden speaking at #NCLR2012 today,14,49,0,11
226,222864870339641345,07/11/2012,"VP Biden: “We believe the way to grow the economy—an economy that's built to last—is from the middle out, the old-fashioned way.”",13,80,0,11
227,222875584362061824,07/11/2012,"“Ladies and gentlemen, don’t miss this. This is your moment. This is the moment for your community.”—VP Biden addressing @NCLR today",6,25,0,7
228,223079474831425536,07/11/2012,Watch the Vice President describe Mitt Romney’s lack of “sound judgment” on the housing foreclosure crisis: ,11,35,0,7
229,223113707121672194,07/11/2012,VP Biden on Mitt Romney's double standard: ,10,51,0,12
230,223167432238432258,07/11/2012,The choice this November: ,31,96,0,30
231,223443879368732672,07/12/2012,Don’t miss this great highlight reel from the Vice President’s trip to Iowa last month: ,10,26,0,8
232,223472596849672193,07/12/2012,"“In the end, that’s what the presidency’s all about: Your character. Your convictions.”—VP Biden to the NAACP today",138,402,2,103
233,223489333250891776,07/12/2012,“We see an America where our daughters have every—and I mean every—opportunity our sons have.”—VP Biden to the NAACP today,22,119,0,21
234,223502335480037376,07/12/2012,"“When you have the right to vote, you have the right to change things.”—VP Biden on the President’s commitment to voting rights",19,86,0,9
235,223518944428949504,07/12/2012,Vice President Biden: “We are our brother’s keeper. We are our sister’s keeper. We have an obligation.”,21,126,0,28
236,223537961185193987,07/12/2012,"“I believe this election will come down to character, conviction, and vision.”—VP Biden at the NAACP today",36,102,0,17
237,223827658046320640,07/13/2012,Meet Marge—an Iowa volunteer for #Obama2012 who goes way back with the Vice President: ,2,23,0,7
238,224650260910317568,07/15/2012,A favorite Joe photo: ,16,66,0,26
239,224944372528062464,07/16/2012,RT if you agree: ,142,2345,0,262
240,225018111710076928,07/17/2012,VP Biden talks about the GOP’s “different value set” on family issues like reforming Social Security and Medicare: ,7,30,0,6
241,225032565998895105,07/17/2012,“I will wake up every single day fighting for you as hard as I know how.”—President Obama speaking in Cincinnati today,23,103,0,24
242,225043649954713600,07/17/2012,"President Obama in Ohio: “When the auto industry was on the brink of collapse and Gov. Romney said, ‘Let Detroit go bankrupt,' I said no.”",27,103,0,15
243,225253117854359553,07/17/2012,"VP Biden is visiting Columbus, Ohio on Thursday—check out these awesome pics from his May visit to the Buckeye State: ",6,22,0,7
244,225330763804053504,07/17/2012,"The President’s having a birthday party in Chicago next month, and you’re invited: ",14,20,0,14
245,225662516326432770,07/18/2012,RT if you agree Mitt Romney should do the right thing and release more than one year of tax returns: ,100,1292,0,60
246,225726112607645697,07/18/2012,"President Obama bet on Ohio workers, and now manufacturing’s making a comeback—get the facts in this new report: ",0,114,0,13
247,226047967382097920,07/19/2012,"The VP fires up the crowd in Columbus, Ohio: ",21,35,0,10
248,227439137962205184,07/23/2012,Every opportunity: ,12,99,0,30
249,227486182324445184,07/23/2012,"Register a voter, tell a story to inspire one person, volunteer one hour of your time—find out more about It Takes One: ",6,55,0,13
250,227515913916788736,07/23/2012,"Engineers, babies, and plenty of smiles greeted the VP in Columbus, Ohio last week: ",3,10,0,5
251,227547709643554816,07/23/2012,A favorite Joe photo: ,21,130,0,129
252,227788956010434560,07/24/2012,The Vice President’s commitment to first responders: ,7,24,0,9
253,227810105356341248,07/24/2012,Take it from VP Biden—you’ll have fun at President Obama’s birthday party: ,11,15,0,7
254,227873389518393344,07/24/2012,"Find out why VP Biden reminds Brandon, an @OFA_CA volunteer, of his dad: ",3,12,0,5
255,227907744424935425,07/24/2012,"A statement from VP Biden on Mitt Romney’s critiques of the President's foreign policy record today: “Empty rhetoric and bluster.""",15,61,0,10
256,227908583810035712,07/24/2012,"VP Biden: “President Obama has taken the fight directly to America’s enemies, confronting al-Qaeda head on and taking out Osama bin Laden.”",10,47,0,5
257,227909871759155200,07/24/2012,“He has done more for Israel’s security than any President since Harry Truman.”—VP Biden on President Obama,19,64,1,6
258,227911284325232640,07/24/2012,"“Because of President Obama’s leadership, Osama bin Laden is dead and General Motors is alive.”—Vice President Biden",22,109,1,25
259,227912907520884738,07/24/2012,VP Biden on Mitt Romney: “He reflexively criticizes the President’s policies without offering any alternatives.”,23,100,0,10
260,227914771159212032,07/24/2012,"VP: “President Obama has stood up repeatedly, publicly &amp; often alone against efforts to delegitimize Israel at the UN and around the world.”",15,50,2,7
261,227935925483761664,07/25/2012,“It’s a choice between two very different plans for our country.” ,16,46,0,7
262,228166528019861504,07/25/2012,President Obama and Vice President Biden are proud to accept today’s endorsement of the National Association of Police Organizations.,76,714,4,108
263,228171052054880256,07/25/2012,Watch live: The Vice President speaks at the International Association of Fire Fighters Convention in Philadelphia. ,13,41,0,5
264,228307232838799360,07/26/2012,The President and I are honored to accept the endorsement of the National Association of Police Organizations. –Joe,18,172,4,53
265,228312300761780224,07/26/2012,Barack and I will continue to do everything we can to keep police officers across the country on the beat. –Joe,85,319,76,221
266,228602970676285440,07/26/2012,“You live in the neighborhoods you protect. You are the community.”—VP Biden speaking to firefighters at the IAFF convention yesterday,3,18,0,5
267,228605886837428225,07/26/2012,"VP: “The middle class is about being able to own your home and not just rent it, or being able to send your kid to a park you know is safe.”",14,52,0,7
268,228608150033539072,07/26/2012,"VP to firefighters: “I think you represent the heart, the soul, the very sinew of the cities, the towns, the counties that you protect.”",8,32,0,6
269,228629584873127937,07/26/2012,"From 18 tax cuts to more access to loans, find out how President Obama is giving small businesses a leg up: ",8,42,0,9
270,228655154608611329,07/27/2012,"VP Biden’s son, @BeauBiden, on the promises President Obama has made—and kept—to our veterans: ",12,56,0,12
271,228871507793825793,07/27/2012,".@BarackObama: ""I believe in fighting for the middle class, because if they're prospering all of us will prosper."" ",16,55,0,7
272,228966227236765698,07/27/2012,"It’s the biggest #Obama2012 weekend of action yet, and it kicks off tomorrow. Find an event near you: ",7,37,0,5
273,229256671564804096,07/28/2012,This one makes us smile: ,16,84,0,37
274,230004611791060992,07/30/2012,"Dr. Jill Biden to the American Federation of Teachers in Detroit yesterday: “Being a teacher is not what I do, it’s who I am.”",13,64,0,16
275,230006262870470656,07/30/2012,"VP Biden to educators at the AFT convention yesterday: “You’re out there to teach because somebody, some teacher, lit a spark in you.”",9,21,0,5
276,230008905709793280,07/30/2012,VP Biden on the GOP and Mitt Romney: “It looks as though they decided that public education is not worth the investment anymore.”,14,44,0,10
277,230011694229905408,07/30/2012,"“The defining feature here is that to me, to Jill, to Barack, to Michelle, the middle class is not a number.”—VP Biden to @AFTUnion",12,61,0,12
278,230018069525827586,07/30/2012,Stand up for the progress President Obama has made for teachers and students—join Educators for Obama today: ,10,55,0,13
279,230064920769744896,07/30/2012,"I just made a stop at Chicago HQ today, which confirmed to me why we’re going to win. This is an amazing operation. –Joe",31,127,0,30
280,230087521382576128,07/30/2012,Some straight talk from Joe this morning: ,7,15,0,4
281,230089379228565504,07/30/2012,"Help close the fundraising gap and donate to President Obama now, while there’s still time to make a difference: ",13,45,0,7
282,230108872340275200,07/31/2012,Check out what it’s like to be a part of the #Obama2012 campaign—then sign up to get involved: ,3,38,0,9
283,230395950701608961,07/31/2012,"Charming the locals in Manchester, Iowa: ",7,26,0,16
284,230408850996613120,07/31/2012,Today is this campaign’s biggest fundraising deadline yet. Donate $5 before midnight: ,11,19,0,2
285,230425161386565632,07/31/2012,Wondering how to get involved with #Obama2012? There’s an app for that: ,11,35,0,7
286,230457801061826560,08/01/2012,"“Women everywhere are counting on us, and they can't wait any longer.”—VP Biden: ",18,80,0,12
287,231167161287196672,08/02/2012,"Attention, Iowans—in just 56 days, you can cast your vote for President Obama. Commit to vote now (cc @OFA_IA): ",14,32,0,5
288,231181698522550273,08/03/2012,Mitt Romney’s tax plan would raise taxes on the average middle-class family—find out how it would affect yours: ,12,60,0,7
289,231199756708356096,08/03/2012,A photo that makes us smile: Dr. Jill Biden welcomes a young visitor to the Naval Observatory. ,11,32,0,19
290,231488316648861696,08/03/2012,RT this if you agree with VP Biden that Congress needs to reauthorize the Violence Against Women Act: ,18,294,0,20
291,231576298630291457,08/04/2012,President @BarackObama turns 51 tomorrow—join the First Lady and sign his birthday card: ,11,56,0,19
292,231787449175666688,08/04/2012,See how middle-class families in your state would fare under Mitt Romney’s tax plan: ,10,55,0,8
293,231846626451410944,08/04/2012,Happy birthday to a great President and a wonderful friend. –Joe,33,279,0,65
294,231871606157357056,08/04/2012,"""We're going to keep our commitment to American veterans no matter what happens.”—VP Biden today: ",23,68,0,11
295,231903371085348864,08/05/2012,Ohioans—including servicemembers and vets who served our country—shouldn’t have to endure shameful attempts to restrict their voting rights.,52,302,0,31
296,232178335982166016,08/05/2012,"Dining local in Independence, Iowa: ",12,34,0,13
297,232565782104666112,08/06/2012,Get the facts on the President’s fight to protect early voting in Ohio: ,8,39,0,6
298,232590170950598656,08/06/2012,What would your family pay in taxes if Mitt Romney were president? Find out: ,24,68,0,11
299,232617133727694848,08/06/2012,VIDEO: Deputy Campaign Manager @stefcutter explains Mitt Romney’s tax plan. ,10,32,0,7
300,232971730119950338,08/07/2012,Introducing the Obama Classic—your chance to join President Obama and a who’s-who of basketball greats: ,10,1,0,9
301,233288640992780288,08/08/2012,"On this date in 2009, Sonia Sotomayor was sworn in as the Supreme Court’s 111th justice: ",16,55,0,18
